Id,SalePrice
1461,119657.14970036631
1462,176173.85265677358
1463,186588.74272812437
1464,201656.01385588103
1465,195814.67767274386
1466,171307.3532817106
1467,179597.383924842
1468,161974.03499454734
1469,194634.60246842078
1470,121176.68322838785
1471,171026.0526969848
1472,98878.62327030252
1473,97622.41634682812
1474,147943.90268851508
1475,123634.5888424742
1476,367222.19408854237
1477,248723.6718461716
1478,293634.35293218424
1479,282787.6060955303
1480,549381.6860639702
1481,328419.0430650804
1482,209422.20696377105
1483,174301.73173918333
1484,163036.72039629958
1485,180328.4372382194
1486,188796.15486029602
1487,338964.63259798783
1488,219257.07990645492
1489,194668.58461993543
1490,243661.74290695443
1491,191235.5970937312
1492,90862.87243471229
1493,166910.1348337171
1494,279599.2042602906
1495,286721.9578137291
1496,231425.38002803936
1497,180249.22236048162
1498,184482.36619923636
1499,166771.57979266706
1500,158990.19942077776
1501,173594.33189485545
1502,146938.897123745
1503,407880.11007776775
1504,246333.21504979828
1505,230233.35914058005
1506,189674.19176920087
1507,260448.4304978142
1508,200919.21983356896
1509,153414.83815388437
1510,149296.55636042458
1511,168343.40505568002
1512,178814.352719469
1513,142374.77028989253
1514,161593.76388323327
1515,193461.6305140627
1516,150043.71117190144
1517,166073.0290217702
1518,130165.12794091823
1519,212845.49784397415
1520,129424.19204432586
1521,135061.6274312171
1522,170904.36485991493
1523,118558.0615106163
1524,124999.4766321858
1525,120666.3322020338
1526,111885.05595656739
1527,107554.23905578558
1528,129127.87877611245
1529,162447.695879594
1530,206551.266890333
1531,108810.43568280851
1532,88313.04773070525
1533,154749.44958708397
1534,98694.32031010812
1535,147009.4867231744
1536,108282.22298814524
1537,68084.46334492574
1538,147726.36263654838
1539,195227.521275339
1540,77206.8516803108
1541,144175.5216050675
1542,147572.66724828846
1543,192291.42192373634
1544,82570.65543066233
1545,116550.82026157265
1546,133658.2940976074
1547,135098.7645466011
1548,134623.43022643175
1549,120703.83106711804
1550,136391.43265847588
1551,99739.67300754355
1552,141878.99694465284
1553,137170.43450020844
1554,123438.98544583168
1555,162786.73127017135
1556,82309.63933338234
1557,119922.7298022294
1558,108347.61000216621
1559,74998.62124474526
1560,125234.54853418877
1561,128506.11340422468
1562,135409.40080462472
1563,124192.08075685443
1564,159393.63767820247
1565,150484.44113286893
1566,237345.82602954324
1567,79742.80995476495
1568,243266.49821365022
1569,141495.50144758765
1570,128667.43766522611
1571,110387.25327045402
1572,145421.50433828103
1573,246906.18758330672
1574,118892.9685042846
1575,234263.69071297016
1576,227235.73059380817
1577,180260.96311438858
1578,139327.514586191
1579,145417.2488100311
1580,191417.03867398185
1581,152567.11824433567
1582,125984.20609984804
1583,306064.6894622805
1584,216595.6608867345
1585,137818.60457448577
1586,83035.15905204993
1587,111738.73147795172
1588,151929.74546329313
1589,102455.32715651565
1590,130522.5739749127
1591,95037.15230787093
1592,121525.89677526717
1593,121681.20141145698
1594,127243.89834160027
1595,130910.00646366854
1596,221029.37045340892
1597,205121.41190121928
1598,226401.11387072687
1599,175344.57269663314
1600,164893.12339765
1601,67929.13491675763
1602,118935.28233861225
1603,58365.30531331018
1604,271599.2622761164
1605,232939.88622057455
1606,162907.70368214475
1607,168828.56078147236
1608,213098.91511132295
1609,179882.76991487588
1610,155621.60057761415
1611,134684.57392518414
1612,172101.70665316455
1613,168370.29707246966
1614,125401.18780245181
1615,87153.34871225499
1616,74783.48245180334
1617,88993.55231256451
1618,141525.7387599315
1619,140661.54292517545
1620,180988.84965344524
1621,133077.55693367438
1622,145602.58529054117
1623,257359.720308423
1624,204625.26975636283
1625,115831.5241876871
1626,165682.47105206593
1627,195287.4538462975
1628,279679.2832180683
1629,178933.68381625504
1630,380491.6584749832
1631,220149.12285920908
1632,248442.26890903307
1633,170379.24861027466
1634,186918.04233087294
1635,171639.06180758632
1636,152888.5638845278
1637,212729.77329319983
1638,175217.2982060947
1639,185568.7589137904
1640,247955.4998805559
1641,180459.93312322794
1642,242534.0922336066
1643,220726.85153691948
1644,248138.37186620253
1645,225883.0407883328
1646,154553.4066549344
1647,155983.67110459824
1648,131106.91510709087
1649,140758.59371478902
1650,117673.71416815594
1651,122645.39783822783
1652,99476.44705265174
1653,101844.79756880685
1654,149485.80186823782
1655,144638.9701860431
1656,143179.5766586193
1657,151669.69005994796
1658,148369.29490898966
1659,134255.60426484322
1660,157870.7908282138
1661,478875.58850401605
1662,424749.61371025385
1663,388188.11700630456
1664,625652.967367214
1665,310771.1133978811
1666,313668.71212693135
1667,391496.7845629544
1668,334623.20794900926
1669,302741.7636960167
1670,342427.0661195192
1671,262510.80017705477
1672,452772.13466127106
1673,292756.66908370133
1674,241857.42126792297
1675,199097.6449509973
1676,198259.67090242743
1677,219515.85221533192
1678,488959.93205461086
1679,402719.1161222528
1680,326897.02620163106
1681,244120.10809416318
1682,316116.6677586956
1683,193396.71825280084
1684,170755.84444140058
1685,168651.26369669012
1686,169968.6625134473
1687,167260.06430411304
1688,186049.2169099683
1689,185270.05895903436
1690,189982.56649763093
1691,180894.74492755343
1692,249837.819103745
1693,163090.4491914221
1694,181749.37474331414
1695,168370.1623872835
1696,276999.5019857006
1697,172337.41967968285
1698,355524.58123759937
1699,309727.81998085725
1700,254687.50657929666
1701,264353.01179847645
1702,244158.7498200652
1703,240022.71729912906
1704,280302.37783324
1705,226810.77931260128
1706,431245.5767872695
1707,206514.4581119235
1708,199089.0242867983
1709,271616.8795578507
1710,227112.61616053135
1711,270178.1535585822
1712,259601.95777935797
1713,280391.90968045266
1714,228961.8608534119
1715,207582.23146003718
1716,184113.29429271186
1717,174892.0890469557
1718,138694.27941055986
1719,209117.03959913235
1720,243732.4235173011
1721,150737.78807821573
1722,121521.68399595821
1723,151885.8072338082
1724,204304.89284702748
1725,241146.54950179753
1726,187748.50513516268
1727,153065.8160544632
1728,162369.69034643433
1729,168936.26252585812
1730,150445.8074548237
1731,113698.13986900597
1732,132157.62773828986
1733,112640.55721013706
1734,125847.50296372299
1735,113611.89174354699
1736,107558.13516833298
1737,319168.50318952877
1738,247464.97760551382
1739,241881.16156004008
1740,237535.20851380617
1741,206214.78826918284
1742,168747.74909630913
1743,169586.4361814308
1744,373078.18168426695
1745,208984.3473524695
1746,197884.75000121654
1747,216866.06410749772
1748,234156.81556769926
