Id,SalePrice
1461,114238.27248255696
1462,153049.16943257255
1463,190574.95065317253
1464,196309.22011557635
1465,197454.60689778344
1466,174369.21410084676
1467,181196.67812490408
1468,164857.10921737875
1469,196754.1289344842
1470,120402.76663029833
1471,187910.60385372138
1472,97486.90482360686
1473,101210.47749897251
1474,145130.53367945383
1475,111592.96110283179
1476,354213.4200683655
1477,248235.2092442016
1478,281400.61435646325
1479,258693.35035028838
1480,471214.3291531101
1481,321181.8097307794
1482,211364.05175849516
1483,174625.55329982034
1484,164362.81915423565
1485,175807.17410502644
1486,195036.17392966565
1487,316076.56078622537
1488,240383.14209613192
1489,192458.53990094017
1490,229276.00715390962
1491,189791.01605183838
1492,89166.91442696641
1493,183066.8340023169
1494,286319.52854931337
1495,292515.8098415065
1496,226180.42599563242
1497,179889.8731088612
1498,154654.61320907268
1499,154119.40420314085
1500,151994.6715340302
1501,177721.14828351888
1502,146985.2078107707
1503,236696.62434266633
1504,243913.15924008988
1505,223751.11415487947
1506,189302.96999047947
1507,257651.5724358531
1508,199512.72504644515
1509,154768.1057244614
1510,147211.27127980097
1511,152805.2029278558
1512,182311.20558488645
1513,143290.72830771955
1514,156413.33552968802
1515,206392.8289177219
1516,150347.64915571472
1517,172522.62295538123
1518,135975.0565434855
1519,216125.90442190762
1520,130481.5463375438
1521,137010.62862267008
1522,176672.50779187793
1523,117086.72415414087
1524,122307.29130951669
1525,118175.53501924276
1526,114393.82379059264
1527,112102.70570688313
1528,134094.27916659223
1529,150810.73904942034
1530,184140.88660413938
1531,116607.53844870045
1532,98682.10432388868
1533,150421.82754597967
1534,128532.64128837221
1535,158278.42530029378
1536,110277.47246905518
1537,79724.00194584068
1538,147007.6751467082
1539,195007.99025682954
1540,87639.47520401403
1541,135313.33364716775
1542,149096.80672903647
1543,184228.9446685905
1544,86362.82249790501
1545,111965.35447882576
1546,129872.58619960707
1547,127909.0736619674
1548,134858.11743258464
1549,121637.07847597954
1550,139006.46205176687
1551,110930.93086877077
1552,135167.85283304343
1553,138000.0673408209
1554,118206.17575917217
1555,171116.50650019606
1556,85061.62674631097
1557,107715.92765228209
1558,98730.83233708961
1559,107117.74601215281
1560,134029.01605749092
1561,117229.40828395233
1562,131659.09896559725
1563,119559.33016838413
1564,175659.15794272802
1565,153121.8370205307
1566,239011.23117726142
1567,79209.41311469836
1568,230729.01549651704
1569,137118.84689223455
1570,133888.6035752237
1571,129531.42745917049
1572,148276.08261244872
1573,225121.72807200288
1574,118578.74630479397
1575,231838.1269234482
1576,256822.91453002102
1577,177103.0460317839
1578,140836.61454664188
1579,149547.836793867
1580,190085.69034428053
1581,147627.4571740527
1582,122776.88738256265
1583,301778.65201592026
1584,218785.42555440302
1585,139067.61786761336
1586,62372.361801840016
1587,99673.34206864261
1588,154025.29964612986
1589,103547.80335266705
1590,134580.77035166498
1591,97634.52473149583
1592,126853.6559569799
1593,114358.96902830117
1594,130277.28526001812
1595,123857.75130586253
1596,228535.06295759272
1597,194770.77084732137
1598,214113.07278341
1599,173842.2219793862
1600,168247.34502356543
1601,64403.77775379358
1602,109470.77652708766
1603,76072.44513192981
1604,278491.53512491536
1605,247125.89145813504
1606,168879.2428668083
1607,174379.07769892324
1608,204325.21460890706
1609,180397.03489818485
1610,154438.28878073112
1611,142219.14913551908
1612,176325.6580456089
1613,173335.54583574162
1614,124813.95779331455
1615,92414.11723595452
1616,79368.79619600403
1617,93030.84189004374
1618,123987.35653976806
1619,135547.93461476936
1620,171696.59087927008
1621,143398.24459358797
1622,142655.8250807275
1623,266930.36516824877
1624,219872.682342083
1625,114668.56374157258
1626,174123.51892147207
1627,192060.82941311185
1628,288579.8118381718
1629,176191.32978228808
1630,347302.59047109314
1631,220717.50749183306
1632,244636.2361816934
1633,165459.52780970678
1634,190283.08675625225
1635,177606.46928076772
1636,155292.17875519648
1637,206447.43106597272
1638,181065.44450641106
1639,185397.86654626494
1640,247510.19190734977
1641,187347.10686889355
1642,229421.83302580545
1643,219824.86044281916
1644,235650.62186757856
1645,220115.51208401425
1646,153954.8506812131
1647,159152.05890828848
1648,133176.3453834803
1649,140018.04421749603
1650,115101.91892891661
1651,125620.43190735544
1652,98865.79262447644
1653,100015.58050557463
1654,144004.03907514276
1655,136454.85900613794
1656,140499.50286330684
1657,144653.66311695427
1658,143600.37343731988
1659,115281.94430054311
1660,159680.68336719598
1661,431419.12780360726
1662,408284.5183193161
1663,366360.84003360715
1664,505652.5327054492
1665,298221.6660421214
1666,327187.78491126915
1667,336932.1421079389
1668,331044.7041482858
1669,299343.2780537058
1670,335086.4522936557
1671,254488.8771655513
1672,420085.5191618002
1673,286612.63093553425
1674,245026.2014568063
1675,199783.51810425334
1676,200277.93772334055
1677,216880.51315825043
1678,465907.7070672589
1679,352228.7509297997
1680,327385.6100677154
1681,246109.71035177907
1682,301391.44756616454
1683,191318.0477342965
1684,171057.5820967071
1685,174335.33192498682
1686,173846.39857717112
1687,166840.4400494504
1688,191124.8728753413
1689,192075.6305744559
1690,193563.28091698515
1691,180076.091703866
1692,252754.0511386825
1693,160257.57632457328
1694,179008.48432069152
1695,160038.4547674078
1696,265188.09101686097
1697,162072.89226260476
1698,348988.9436907562
1699,305185.3613674966
1700,248150.66116824208
1701,271882.72780774516
1702,240940.9071541452
1703,236755.21996295155
1704,284154.831255856
1705,229083.6007705961
