Id,SalePrice
1461,124003.07388782717
1462,158629.74906720992
1463,191633.0765300951
1464,195898.23879309127
1465,192519.28045794013
1466,171424.0909095759
1467,181686.80117301975
1468,165011.9618675731
1469,190716.58839072473
1470,122981.41197427877
1471,192150.97746982326
1472,98472.07014147684
1473,99089.10663656364
1474,146306.94052023714
1475,117829.7671937913
1476,363880.4603235563
1477,245518.7133656643
1478,273707.9421586533
1479,270701.53396016615
1480,514659.66520674375
1481,333037.3142175438
1482,207053.51889095033
1483,176155.15635023324
1484,171448.404299252
1485,174309.1930652906
1486,196381.35034694325
1487,326586.68164612877
1488,235429.87835853128
1489,200199.47805889306
1490,228345.95860519935
1491,188201.1863052116
1492,91126.80928169147
1493,176298.43750327744
1494,286963.4325033736
1495,285941.7784205757
1496,231773.14491297977
1497,183322.88753966882
1498,162585.77520712506
1499,155740.10206241952
1500,154313.79545780376
1501,174797.46899310732
1502,152882.92154446914
1503,290154.2942021111
1504,237795.39765749883
1505,222042.00277121714
1506,190989.15240491158
1507,260046.01408530757
1508,193124.40147925672
1509,159695.381813116
1510,144160.1045421499
1511,146207.52265372052
1512,173075.18528914807
1513,144749.82930708735
1514,158840.60372617468
1515,203646.28803072745
1516,151656.65495880772
1517,172762.20820136834
1518,136616.43304839885
1519,217930.46386284556
1520,128118.48375426514
1521,132825.07183177467
1522,171851.06575792428
1523,111884.9956213667
1524,121910.87032394519
1525,115934.76288547096
1526,113642.3278589178
1527,103486.35166065578
1528,135379.0505021156
1529,148548.96876934348
1530,180848.63125821739
1531,106108.55562506351
1532,98681.21338493862
1533,145201.76282406255
1534,126771.26100273247
1535,150783.13306875568
1536,106016.08350743772
1537,67052.07890028539
1538,157475.14011512476
1539,187281.660935274
1540,92267.29098309507
1541,140273.50105366338
1542,138980.32817808373
1543,202573.06739644764
1544,81038.09148944162
1545,110667.9627229675
1546,128236.98035900327
1547,129798.41061131156
1548,132986.35953041818
1549,116892.08321998714
1550,132799.48019339552
1551,110360.08503063457
1552,134008.17388780072
1553,146010.4686052724
1554,118777.20023143473
1555,161684.1790198445
1556,85473.99476044883
1557,101231.61838562014
1558,97747.31957048066
1559,70311.18160453482
1560,122725.20178497501
1561,128582.75052798481
1562,128218.57410733997
1563,121141.64065919997
1564,159841.12407876633
1565,145487.31232751685
1566,237292.1989020658
1567,76808.65468036274
1568,218279.65276652802
1569,136665.45835112847
1570,140619.61824323633
1571,124364.35317797973
1572,148918.3321047776
1573,245882.62741070768
1574,115459.4742573511
1575,221647.3556402436
1576,246948.23336724465
1577,185540.06237067725
1578,141330.9904966915
1579,150249.9439349597
1580,198057.62925215877
1581,154255.5767023005
1582,128430.90556346512
1583,317694.1473224878
1584,225066.35279815606
1585,141047.3238258625
1586,72191.48372694169
1587,103660.20461482741
1588,153058.3856561928
1589,95615.73101614836
1590,136508.8645680099
1591,97404.836227514
1592,121566.41746386464
1593,127647.4076548579
1594,127274.09948658169
1595,108186.7528793082
1596,236535.1898666374
1597,187779.16345951165
1598,209634.9651489962
1599,173650.86613791785
1600,167717.43264284544
1601,63273.54254997152
1602,114939.29227795007
1603,75697.82341627829
1604,266351.79090785596
1605,244129.40463565613
1606,162755.6875605224
1607,175325.8546674074
1608,212067.72043078433
1609,190650.71321486827
1610,158317.0860743823
1611,138486.55683110736
1612,165912.52120647707
1613,168820.4991016499
1614,121922.27979595521
1615,85641.02978169336
1616,74955.35487476716
1617,92527.06885272409
1618,124461.53858450541
1619,137784.2455099899
1620,178977.14374649164
1621,141216.23406718374
1622,138534.88558763143
1623,275033.28864953935
1624,208443.90940539466
1625,121372.9364308384
1626,162928.00142962637
1627,187100.49009703269
1628,275585.385677292
1629,176017.51278874202
1630,382903.9954309622
1631,214735.82449848275
1632,235628.71294869465
1633,166834.5331585139
1634,190457.64329848264
1635,173986.40726714273
1636,155664.14233132638
1637,197570.1329635748
1638,185632.00243257266
1639,185636.49605778948
1640,260400.7465622308
1641,179211.00913970644
1642,232188.51505097045
1643,216014.16163967014
1644,229858.70718346402
1645,204522.97568609647
1646,156227.23948404496
1647,157904.89243366316
1648,133538.96073039598
1649,137244.01779110433
1650,113875.51976319862
1651,122124.61490112102
1652,98512.15419444261
1653,101929.56578175472
1654,147396.7578345036
1655,140242.86919589608
1656,140458.4700771335
1657,150965.5996640974
1658,148770.89594567314
1659,124817.05715263987
1660,156338.10729156778
1661,456664.5588234825
1662,409399.938476037
1663,376170.4725268585
1664,536041.1652250639
1665,306306.9261287548
1666,327356.06823560724
1667,362685.3255081979
1668,333228.33392505127
1669,289493.8448962947
1670,339256.84428466146
1671,262754.83059432416
1672,445133.9148336811
1673,293133.31891404587
1674,247428.63526653184
1675,193414.73069657056
1676,190663.4964957985
1677,234495.74275963346
1678,453519.1221872399
1679,381599.32419868984
1680,335594.65057918604
1681,235747.35254054022
1682,302317.7104019958
1683,185563.80935730122
1684,172497.66269873583
1685,168694.07429297507
1686,172036.46358906355
1687,165029.04181376123
1688,188721.94546768494
1689,193695.08659449767
1690,188990.48005262204
1691,178247.64962837586
1692,256807.30049954524
1693,161438.98742285726
1694,179055.85477483098
1695,166084.39618128177
1696,276005.3809748696
1697,173117.0716618857
1698,353833.4677730027
1699,308138.46478165075
1700,246383.71529094892
1701,255786.6340836719
1702,245730.43157106626
1703,249610.7737924866
1704,282980.4180532101
1705,226532.35047621484
1706,468040.28285022103
1707,212525.90520020926
1708,202217.7920945073
1709,266241.1486539747
1710,220613.79913402617
1711,263926.91923614295
1712,256754.00230081074
1713,276873.86643449654
1714,219991.20691004884
1715,202938.4722937359
1716,187462.06741350755
1717,170939.07537698018
1718,133038.23626670302
1719,205463.00324329926
1720,239712.411813586
1721,162235.63444185484
1722,120010.71635167979
1723,150814.97656887534
1724,212995.647064684
1725,237969.62637250125
1726,185698.75693551707
1727,161114.48971166514
1728,178354.32207912748
1729,164925.7009186397
1730,157691.91053953167
1731,120677.09921321919
1732,131628.63539460185
1733,119602.49945492858
1734,117149.31200090452
1735,129873.8470973644
1736,115414.05263888213
1737,318682.18171141774
1738,229203.47539604965
1739,273291.7226826146
1740,230822.76398109342
1741,196948.47371605443
1742,170792.2974497871
1743,179059.94345793332
1744,298642.8837234741
1745,221765.15002304732
1746,191182.64853665163
1747,210606.19283154176
1748,234958.88640090186
1749,149895.53164983777
1750,132601.80261825057
1751,239890.4461268184
1752,120178.87265025474
1753,150322.48639158806
1754,198559.84151520164
1755,162211.63458315458
1756,125781.99899663193
1757,121204.46030687385
1758,145801.71362907378
1759,159025.47710805753
1760,161259.96456370613
1761,145103.36118340687
1762,178787.55087938433
1763,172830.7248285091
1764,113886.30121021433
1765,157642.82000321773
1766,178223.12601860578
1767,223549.098017803
1768,145058.67503720758
1769,174664.03908237966
1770,146684.1873280324
1771,123030.01280364754
1772,127973.28065824088
1773,125746.79717760294
1774,150944.75530387677
1775,137114.03450771252
1776,125294.03839711678
1777,110661.53313065566
1778,145216.95542926033
1779,113069.49184999347
1780,174404.2991291564
1781,126895.6523975324
1782,90540.49263575961
1783,141561.7461093277
1784,108043.17421757846
1785,116806.24866285438
1786,147839.95018987614
1787,169378.5421180054
1788,56822.626991906116
1789,96625.39176916439
1790,80713.06772942607
1791,196968.9384882826
1792,157917.98425882455
1793,130720.96411322388
1794,156398.33255885687
1795,132434.97549681435
1796,125696.69645470509
1797,115935.46736213635
1798,124585.47214395893
1799,111319.00482102612
1800,126932.79827953366
1801,125709.33743627754
1802,140620.7290278696
1803,155140.8392107709
1804,143781.23824677413
1805,139323.51805714195
1806,125662.51607727696
1807,126320.18747507494
1808,117425.1589406016
1809,122139.60547079804
1810,141815.0658344726
1811,96939.4817316618
1812,95638.21223879766
1813,126083.57480364913
1814,92558.34455510025
1815,56337.66883509488
1816,99561.21275442277
1817,103870.13205662472
1818,140703.1697984386
1819,126771.74709719553
1820,61398.491120488216
1821,114210.15527313075
1822,146317.27166936122
1823,46159.54418488715
1824,135346.95575169867
1825,138852.12791652844
1826,102748.6408453807
1827,105802.89892505982
1828,135091.2366756709
1829,117619.34059858332
1830,143190.00353015482
1831,145351.24251005834
1832,72946.39235731645
1833,140377.8602501129
1834,123490.95145451659
1835,121209.17193523783
1836,127023.80601895729
1837,85017.99034314243
1838,116978.04861953121
1839,99879.4903129244
1840,154809.4544215835
1841,143499.01827936873
1842,89542.58948124251
1843,134634.36907653167
1844,137029.91517833286
1845,139043.52231620974
1846,146990.17741511005
1847,157048.73051443102
1848,54867.975666964645
1849,105121.37287632754
1850,118197.61938885057
1851,156591.58507410652
1852,123885.68891951581
1853,132059.8459256316
