Id,SalePrice
1461,126723.22008178032
1462,158775.91840679737
1463,186266.89661205286
1464,190060.19770020922
1465,192747.4886499672
1466,176838.86389848674
1467,176865.4570416762
1468,167135.00371303965
1469,183475.63318224237
1470,123558.55778203979
1471,199972.32877125643
1472,94378.31685205037
1473,98690.7569919343
1474,153413.29492623435
1475,119817.20485778792
1476,375070.24841636623
1477,252085.63250299683
1478,289080.3505920324
1479,298974.960533782
1480,539854.1149325328
1481,324320.1196095471
1482,199458.29784450182
1483,176022.36233483968
1484,166411.5398829328
1485,186552.01025554852
1486,194471.23452823173
1487,338441.2518020544
1488,238594.41651761424
1489,203025.3409810813
1490,237409.6100450863
1491,192049.9562428499
1492,92512.07265315093
1493,183509.74186426538
1494,293500.71288532566
1495,287109.6196197277
1496,239556.9097022041
1497,184295.60140027327
1498,159782.97586984688
1499,161163.3884255725
1500,157507.9936013307
1501,168558.61636839388
1502,162643.05344500137
1503,296049.55706374656
1504,231630.50526702462
1505,217404.36184988817
1506,185642.25301085942
1507,262249.4948927642
1508,197087.76365975614
1509,154908.79939958162
1510,141326.64084216254
1511,141600.74502748708
1512,175290.34921016262
1513,137612.97111813177
1514,175770.73371105772
1515,209567.0793608181
1516,154974.31270719148
1517,161760.5570955878
1518,138598.39404305973
1519,223393.38576003505
1520,130487.13670717124
1521,131759.27583342177
1522,169250.3740181364
1523,111661.39482599896
1524,118277.8782065788
1525,121638.54801098169
1526,117986.723905828
1527,111940.91785586339
1528,128331.01465066952
1529,145282.57100475518
1530,167979.74249935354
1531,118134.99908694188
1532,102430.87074835162
1533,148556.3929816337
1534,121703.62956435376
1535,154893.0492086655
1536,111726.76347143236
1537,85687.48225177296
1538,155650.04006559815
1539,203723.11957416765
1540,109702.312434806
1541,136101.37910671442
1542,136113.84617149024
1543,209254.03531171058
1544,79487.45666008201
1545,107983.55762107961
1546,131902.6814668877
1547,135917.6794145175
1548,132866.6873679106
1549,117189.15462182915
1550,139528.02288240683
1551,118366.14832781536
1552,149065.73018248298
1553,153417.50149750445
1554,112342.34689599724
1555,175511.445403812
1556,84560.35238731414
1557,108789.18495936105
1558,100584.15145927224
1559,87307.19601145262
1560,137935.6542451968
1561,149358.38976779723
1562,129830.43179602758
1563,117223.93268905694
1564,167788.35394146937
1565,148772.29444243206
1566,231070.80420247535
1567,71705.47354057015
1568,226858.18191525782
1569,150832.3530413272
1570,139021.27866129726
1571,124756.35202423138
1572,150237.17177401844
1573,255119.22203506355
1574,122488.96778382172
1575,221891.61379779107
1576,235189.9995200764
1577,194681.4289846684
1578,143014.75602915263
1579,153752.97701379817
1580,195920.64772920357
1581,156514.44252753735
1582,128099.11694506886
1583,335289.0779018908
1584,233974.87189917683
1585,145526.26172538998
1586,81332.05724429362
1587,96223.50468757082
1588,143415.73937532646
1589,100845.14779646686
1590,140318.26144142172
1591,95792.28217662794
1592,127053.48256498192
1593,128377.55687555682
1594,132890.3705639859
1595,112348.87226817668
1596,233035.02976048764
1597,183177.728891629
1598,196127.2510477768
1599,184858.1939168121
1600,183542.83330982263
1601,77833.99918001136
1602,116284.56447104244
1603,82385.0952503831
1604,269110.0958521221
1605,248059.27944164877
1606,168028.06416591664
1607,181956.74437857815
1608,223646.59284971847
1609,190034.33492578694
1610,156839.59755459035
1611,142504.20089177723
1612,184426.73821021942
1613,176647.9360491425
1614,125618.8054019
1615,88565.04188705624
1616,70238.43093848646
1617,95901.8399364729
1618,123659.30236101343
1619,138053.14236900044
1620,188930.84383695602
1621,144852.48538406633
1622,141141.48493192412
1623,272929.9753648795
1624,208572.4081691378
1625,123790.1019807967
1626,164625.5134345585
1627,185840.1882337434
1628,267609.2353215767
1629,177405.5374916554
1630,384565.71581075736
1631,210387.87194194237
1632,234081.17903277554
1633,173951.4607988938
1634,188205.06715219934
1635,179817.9986788832
1636,159990.72745959883
1637,195915.90368287393
1638,196628.2120557599
1639,181638.52934396686
1640,256733.3578553234
1641,174498.81975557614
1642,233501.9251550693
1643,217660.92481104657
1644,222136.1697179153
1645,201162.21375118056
1646,154677.208046053
1647,160651.41259824828
1648,132381.12375321152
1649,137110.3761646372
1650,117954.85287336246
1651,124799.6623432436
1652,95596.67544747205
1653,96742.06480082123
1654,144967.78935490153
1655,146845.46065729499
1656,146870.79761789273
1657,145153.67167599048
1658,151619.79697182434
1659,126054.12618810042
1660,158363.29205403227
1661,486832.47686057835
1662,367574.7542427381
1663,399888.05830997636
1664,536924.2181319115
1665,310810.5820344279
1666,330700.751487458
1667,376867.8656211687
1668,331765.95253412134
1669,290988.3572726472
1670,349945.630113523
1671,259116.77959668805
1672,490183.64761472226
1673,293140.37164342625
1674,244392.09299566582
1675,190102.20892564915
1676,191791.86720387236
1677,214353.8579233689
1678,514788.05116990453
1679,426525.0153215914
1680,331508.1089152344
1681,253729.6981424262
1682,303177.824441981
1683,180170.06483041556
1684,180728.4120130156
1685,173326.1227675343
1686,173981.31208482824
1687,174728.99868377604
1688,191208.60242191082
1689,192184.72588954493
1690,192517.0760540059
1691,185751.28723988947
1692,264078.37518625107
1693,172265.93109535996
1694,179582.42989159733
1695,167841.77345485857
1696,272676.5338100444
1697,173404.94427962066
1698,365212.6968911808
1699,327851.7653063214
1700,240599.10623438243
1701,257370.27765017273
1702,258798.1787217128
1703,257938.6579393073
1704,288846.417842608
1705,233360.49965413575
1706,496329.2399113332
1707,218266.86057912002
1708,205181.58862630173
1709,262871.9302774998
1710,224158.88546002033
1711,261376.47144688727
1712,251581.85120116413
1713,287643.5180829174
1714,217167.525744412
1715,202101.00225331137
1716,178460.64236108473
1717,166217.73566866684
1718,140246.50365527222
1719,196743.53987183515
1720,246157.42092585354
1721,169720.83766453678
1722,134406.73071245346
1723,158901.25872162293
1724,220899.18055267763
1725,235557.3600157003
1726,190669.55210444552
1727,166811.14683181653
1728,185568.29172180768
1729,162753.77645617118
1730,166067.71722515376
1731,115507.07139239303
1732,130694.7064949838
1733,120568.87326941686
1734,122048.7858615672
1735,139076.72065737302
1736,115494.36204403263
1737,318356.16001555603
1738,218223.53312770114
1739,313102.86377343384
1740,240956.26784668013
1741,202247.74265467326
1742,166397.8826386723
1743,172082.6462573108
1744,294360.2081773543
1745,219019.78455991007
1746,199746.9816423201
1747,213360.68471169844
1748,223699.7915368975
1749,153853.99822323845
1750,131687.39427689172
1751,230254.7721281757
1752,121691.84410118558
1753,153212.17173539367
1754,190370.68759915078
1755,167895.55850850226
1756,127762.34655743159
1757,121638.85017784873
1758,155442.42895872568
1759,161000.36641345525
1760,167224.91116980612
1761,144760.07938871896
1762,184137.93896886767
1763,172095.05592811728
1764,112772.00921579948
1765,185258.50069627003
1766,183886.87342928335
1767,225400.52794581163
1768,146333.9098766985
1769,174955.41685283402
1770,149542.96717530448
1771,126765.9523138919
1772,134685.7771093432
1773,128791.26093511688
1774,144065.3159571464
1775,132867.93188379635
1776,121332.78735809415
1777,111027.23019230236
1778,141094.14605500974
1779,114662.24865642187
1780,169963.67600042585
1781,132475.37456619256
1782,92748.57789989124
1783,139451.67086170203
1784,108154.68891896452
1785,121742.67387585231
1786,156661.68747749162
1787,159655.56299805906
1788,69254.84262335427
1789,100922.39736252223
1790,87877.24632982544
1791,194196.18649123522
1792,154122.88261618098
1793,130672.03223547619
1794,141539.41068718288
1795,128493.85151349219
1796,125678.95768576206
1797,116213.95742158427
1798,124610.64664775807
1799,108066.13087987062
1800,126297.00134383647
1801,126093.19155532288
1802,132370.4588494032
1803,152204.57778238948
1804,146265.6736555927
1805,139774.8641803204
1806,118647.87506625302
1807,127889.26466013782
1808,122626.58314850673
1809,118982.5876751401
1810,145562.05795683066
1811,103611.51006477917
1812,95483.4595791026
1813,123737.32154191233
1814,97740.19521651663
1815,53953.65171543962
1816,97223.54218810366
1817,111792.8842588253
1818,154122.70324816098
1819,133681.94514788402
1820,56298.80579890108
1821,110436.69279263174
1822,147409.47197096457
1823,37871.875242288625
1824,146982.7427126164
1825,134728.34681204733
1826,100291.15011057915
1827,105129.3381558154
1828,138223.1563718682
1829,117854.82828016552
1830,134043.2455597583
1831,153071.45852743796
1832,87700.32724625428
1833,150704.64622808003
1834,119911.18887526092
1835,134094.37240462445
1836,122540.41383627348
1837,92194.88049387549
1838,118159.83253497024
1839,96293.95075869883
1840,150321.27083485672
1841,140332.299772523
1842,80893.70738243597
1843,139527.0658478843
1844,138585.06351919041
1845,144441.545950666
1846,154761.87252508724
1847,180708.8531766061
1848,53651.591512578045
1849,103742.72527982997
1850,118929.39136194147
1851,154642.05854986334
1852,129527.29685486609
1853,138488.90024638476
1854,174228.32205898938
1855,150443.47393537968
1856,216575.51368477117
1857,167986.5768787653
1858,135660.5292627813
1859,119564.59163626499
1860,147377.01781062322
1861,118560.55628903827
1862,323955.6836956886
1863,320993.67245735734
1864,320993.67245735734
1865,328807.1267704834
1866,331318.42330194975
1867,242643.28352874276
1868,310340.42558322236
1869,203563.91155309213
1870,239783.0045928477
1871,249587.01686244315
1872,176250.68734521515
1873,229907.14363039366
1874,153530.73953225336
1875,206469.47011118496
1876,192744.03739229275
1877,214876.17188740202
1878,206296.9375259096
1879,133328.011792925
1880,139368.0163310661
1881,227099.96850846958
1882,248275.61913838226
1883,191833.3542098312
1884,204279.89194706845
1885,242077.87973081745
1886,299599.3463009415
1887,205557.24251915212
1888,276880.96939903154
1889,174058.31674560963
1890,124655.22364873695
1891,134636.80389012743
1892,110081.4398275489
1893,124790.39036340182
1894,128800.12053864282
1895,137091.03626071723
1896,127310.88699608481
1897,119413.93065540091
1898,113861.8624462753
1899,148311.08410947415
1900,148391.11136080444
1901,161608.61544097343
1902,137475.63021190505
1903,199821.56092437916
1904,136218.13013259636
1905,189542.5398940604
1906,173936.66551017042
1907,208079.03579313756
1908,116064.65963583614
1909,139168.92478230767
1910,125621.74285999754
1911,210734.68204787213
1912,306598.1633238709
1913,158623.56287520836
1914,61166.81056479234
1915,319577.4775656735
1916,72939.871511855
1917,257051.82004866633
1918,143292.03393617738
1919,166784.2993195033
1920,160379.1673038651
1921,446449.10429782147
1922,330854.1983030639
1923,212740.33040053528
1924,224603.14308382306
1925,207734.25162154844
1926,407501.6715497575
1927,134909.60614988097
1928,161644.9756528406
1929,121195.5637251822
1930,141065.02081675624
1931,163337.69437067065
1932,145016.5585816778
1933,182956.30226093516
1934,180194.62489598015
1935,174384.35368694682
1936,177551.61323755592
1937,182785.0764311851
1938,179142.88710981814
1939,244093.2519956341
1940,192418.18003545562
1941,173188.92371697264
1942,182409.24621512915
1943,205690.04172284892
1944,344435.2915452334
1945,372169.41218454525
1946,156982.7115368363
1947,294796.7259395256
1948,187722.12445532478
1949,249532.4696732408
1950,178554.47905812142
1951,262766.0804845349
1952,216748.6388634125
1953,164262.02275413097
1954,181798.74251180494
1955,130028.7928203655
1956,265160.30276706174
1957,157417.8163774629
1958,301538.5733833534
1959,137355.31779141395
1960,117909.77706487135
1961,114521.62060703074
1962,95912.96685336588
1963,103427.29878660828
1964,106930.20882614428
1965,142511.346457618
1966,144721.39234785462
1967,281111.6975543981
1968,466661.0463325441
1969,403592.1225984564
1970,454330.1056734927
1971,440090.1910802016
1972,366453.77879437344
1973,266185.96791965445
1974,319214.7528014309
1975,520950.50250007585
1976,264082.58433453046
1977,372041.84943963645
1978,380793.4538675677
1979,332684.3127101454
1980,194901.21458203197
1981,344565.2644262832
1982,212183.61799016737
1983,201025.6650635796
1984,173082.01976990196
1985,219224.7891184587
1986,213809.25692780135
1987,175492.39538827506
1988,179945.2394337754
1989,194066.10663857262
1990,221906.366297322
1991,230562.49622637333
1992,211627.1035127763
1993,177396.84628053167
1994,236746.30585464172
1995,186169.50692106775
1996,245811.09691704338
1997,316310.9299029442
1998,347477.11578036495
1999,257861.5368328796
2000,314967.6718127383
2001,274407.2219653014
2002,252963.22660902925
2003,252555.0729845417
2004,269534.1543284911
2005,224653.75331677007
2006,217994.70399111276
2007,246509.81971596196
2008,214357.6519802896
2009,189590.80621856143
2010,195651.0557611069
2011,145539.76777926023
2012,177639.6393471941
2013,183406.0963103643
2014,185461.31457053003
2015,200850.60519730576
2016,192895.75421541077
2017,195954.45905363938
2018,124987.64695394084
2019,136088.07362351433
2020,108102.5823277307
2021,111665.79856036803
2022,181728.21195081394
2023,132421.6379896505
2024,260358.4565536088
2025,341457.036150364
2026,176261.5479107258
2027,153737.70571217407
2028,154590.5985593196
2029,166654.47719477132
2030,270772.92555542535
2031,228220.9468348569
2032,251435.82572455338
2033,258756.99313584034
2034,166552.52220952226
2035,205684.81243507465
2036,195667.11461937486
2037,197115.71581751844
